payment_id,order_id,payment_date,payment_method,payment_status,amount_paid,transaction_fee,refund_amount
PAY1089168,ORD1089168,,UPI,Success,13815.9,0,
PAY1089169,ORD1089169,3/11/2023,,Refunded,33391.52,500.87,
PAY1089170,ORD1089170,,,Success,40253.22,603.8,0
PAY1089171,ORD1089171,,,Success,1815.45,9.08,0
PAY1089172,ORD1089172,7/21/2024,,Success,,0,0
PAY1089173,ORD1089173,6/14/2024,Credit Card,,,821.58,0
PAY1089174,ORD1089174,,UPI,,2877,0,0
PAY1089175,ORD1089175,,Credit Card,,8333.17,125,0
PAY1089176,ORD1089176,12/18/2023,,Refunded,77404.11,0,77404.11
PAY1089177,ORD1089177,12/24/2025,Cash on Delivery,Not Charged,0,0,0
PAY1089178,ORD1089178,1/31/2025,,Success,2159.22,0,
PAY1089179,ORD1089179,1/9/2024,,Success,1554,23.31,0
PAY1089180,ORD1089180,9/5/2025,Cash on Delivery,Success,19966.17,0,0
PAY1089181,ORD1089181,3/18/2023,Credit Card,Success,54770.78,821.56,0
PAY1089182,ORD1089182,7/17/2023,UPI,Success,4876.2,0,0
PAY1089183,ORD1089183,10/28/2025,Credit Card,Success,5054.33,,0
PAY1089184,ORD1089184,12/25/2025,UPI,Success,8212.05,0,0
PAY1089185,ORD1089185,11/2/2025,UPI,Success,12159,0,0
,ORD1089186,10/14/2025,UPI,Success,146616.75,0,0
PAY1089187,ORD1089187,,Credit Card,Success,5435.32,81.53,0
PAY1089188,ORD1089188,10/27/2024,Debit Card,Failed,0,0,
PAY1089189,ORD1089189,10/7/2025,Credit Card,Success,,87.98,0
PAY1089190,ORD1089190,3/5/2024,Cash on Delivery,Success,42993.51,0,0
,ORD1089191,12/31/2025,,Success,56787.05,,
,ORD1089192,3/23/2025,,Success,2832.69,0,0
,ORD1089193,7/20/2024,Credit Card,Success,84957.39,1274.36,0
PAY1089194,ORD1089194,10/17/2024,,Success,,0,0
PAY1089195,ORD1089195,,,Success,28327.32,141.64,0
PAY1089196,ORD1089196,,UPI,Success,,0,0
PAY1089197,ORD1089197,10/31/2024,,Not Charged,0,0,0
PAY1089198,ORD1089198,,UPI,Success,9780.75,0,0
PAY1089199,ORD1089199,5/21/2025,Cash on Delivery,Success,15427.96,0,0
PAY1089200,ORD1089200,11/22/2024,,Success,9014.78,0,
PAY1089201,ORD1089201,,Wallet,Refunded,1888.95,9.44,1888.95
PAY1089202,ORD1089202,12/19/2025,,,0,0,0
PAY1089203,ORD1089203,12/16/2023,UPI,Success,5953.5,0,
PAY1089204,ORD1089204,7/21/2024,,Success,4899.82,0,0
,ORD1089205,12/6/2025,,Success,2371.95,35.58,
PAY1089206,ORD1089206,3/7/2024,,Success,5836.32,87.54,0
PAY1089207,ORD1089207,9/5/2024,UPI,Success,14334.08,0,0
PAY1089208,ORD1089208,10/30/2025,Credit Card,,37005.57,555.08,0
PAY1089209,ORD1089209,,,Success,,0,0
PAY1089210,ORD1089210,,,,12911.43,0,0
PAY1089211,ORD1089211,,Net Banking,,12210.35,0,0
PAY1089212,ORD1089212,7/17/2023,,Success,5970.09,0,
PAY1089213,ORD1089213,11/2/2025,,Success,,23.63,0
,ORD1089214,5/28/2025,UPI,Success,,0,
,ORD1089215,10/4/2025,Net Banking,Success,14770.35,0,0
PAY1089216,ORD1089216,11/9/2024,Pay Later,Failed,0,0,0
PAY1089217,ORD1089217,,,Success,4507.65,0,0
PAY1089218,ORD1089218,11/11/2023,Cash on Delivery,Success,6429.83,0,0
PAY1089219,ORD1089219,7/8/2024,Cash on Delivery,,2885.19,0,0
PAY1089220,ORD1089220,4/28/2024,Wallet,Success,97093.5,485.47,0
PAY1089221,ORD1089221,7/5/2025,Credit Card,Success,578.66,8.68,0
PAY1089222,ORD1089222,11/27/2023,,Success,7350,0,0
PAY1089223,ORD1089223,8/20/2025,Debit Card,Success,77171.54,0,0
PAY1089224,ORD1089224,12/6/2025,,Success,6298.32,0,0
PAY1089225,ORD1089225,5/30/2025,,Success,,0,0
PAY1089226,ORD1089226,5/17/2025,Credit Card,Success,6470.42,97.06,0
PAY1089227,ORD1089227,10/30/2025,,Success,224055.4,0,0
PAY1089228,ORD1089228,1/20/2023,,Success,43003.17,0,0
PAY1089229,ORD1089229,12/3/2023,,Refunded,5345.18,0,5345.18
PAY1089230,ORD1089230,7/17/2024,,Success,2971.5,0,0
PAY1089231,ORD1089231,5/1/2025,Cash on Delivery,Refunded,1903.65,0,1903.65
PAY1089232,ORD1089232,,,Success,409.23,0,0
PAY1089233,ORD1089233,,,Pending,0,0,0
PAY1089234,ORD1089234,9/6/2024,,Refunded,16438.8,0,
PAY1089235,ORD1089235,9/25/2023,,Success,45018.86,0,0
PAY1089236,ORD1089236,11/5/2023,Net Banking,Success,6872.83,,0
PAY1089237,ORD1089237,12/13/2025,Debit Card,Success,4237.59,0,
PAY1089238,ORD1089238,9/21/2025,Cash on Delivery,Success,12274.5,,0
,ORD1089239,9/6/2025,,Failed,0,0,0
PAY1089240,ORD1089240,4/15/2025,EMI,Success,2301.6,34.52,0
PAY1089241,ORD1089241,11/18/2023,Net Banking,Success,32167.8,0,0
PAY1089242,ORD1089242,4/20/2024,,Success,21063,0,
PAY1089243,ORD1089243,,Debit Card,Success,15716.4,0,
PAY1089244,ORD1089244,12/8/2025,,Success,1575,23.62,0
PAY1089245,ORD1089245,5/19/2025,Cash on Delivery,Success,17714.03,0,0
PAY1089246,ORD1089246,,Credit Card,Success,18069.45,271.04,0
PAY1089247,ORD1089247,,,Success,582.48,0,0
PAY1089248,ORD1089248,11/27/2025,,Success,3214.21,0,0
PAY1089249,ORD1089249,3/11/2023,Cash on Delivery,Success,6552,0,0
PAY1089250,ORD1089250,6/14/2023,,Success,2323.44,34.85,
PAY1089251,ORD1089251,11/3/2024,Wallet,Success,3420.85,17.1,0
PAY1089252,ORD1089252,,EMI,Success,11440.49,171.61,0
PAY1089253,ORD1089253,,Credit Card,Success,10043.67,150.66,
PAY1089254,ORD1089254,10/16/2023,Cash on Delivery,Success,16905,0,0
PAY1089255,ORD1089255,2/24/2024,Credit Card,Success,13051.5,195.77,0
PAY1089256,ORD1089256,10/3/2023,UPI,Success,196.26,0,0
PAY1089257,ORD1089257,,,,32585.18,488.78,0
PAY1089258,ORD1089258,12/29/2024,Credit Card,Failed,0,0,0
PAY1089259,ORD1089259,12/19/2025,UPI,Success,451.4,0,0
PAY1089260,ORD1089260,5/4/2024,Cash on Delivery,Success,4695.6,0,0
PAY1089261,ORD1089261,1/28/2025,Cash on Delivery,Success,136672.04,0,0
PAY1089262,ORD1089262,6/24/2023,,Success,,,
,ORD1089263,12/14/2025,Cash on Delivery,Success,8935.5,0,0
PAY1089264,ORD1089264,5/3/2024,,Success,73839.68,0,0
PAY1089265,ORD1089265,12/14/2025,UPI,Success,,0,0
PAY1089266,ORD1089266,4/8/2025,,Refunded,28560.42,0,28560.42
PAY1089267,ORD1089267,3/9/2025,Pay Later,Success,1021.65,0,0
PAY1089268,ORD1089268,5/4/2024,Wallet,Success,9533.16,47.67,
PAY1089269,ORD1089269,12/26/2024,UPI,Success,9697.38,0,0
PAY1089270,ORD1089270,12/3/2025,,Success,22663.2,113.32,
PAY1089271,ORD1089271,4/27/2024,Net Banking,Success,2121.42,0,
PAY1089272,ORD1089272,12/18/2023,,Success,357.7,0,0
PAY1089273,ORD1089273,12/10/2024,Cash on Delivery,Not Charged,0,0,0
PAY1089274,ORD1089274,5/27/2025,,Refunded,7486.5,0,7486.5
PAY1089275,ORD1089275,10/16/2025,,Success,,0,0
PAY1089276,ORD1089276,2/16/2025,UPI,Success,27037.5,0,0
PAY1089277,ORD1089277,2/18/2024,,Refunded,401.8,0,
PAY1089278,ORD1089278,,Cash on Delivery,Not Charged,0,0,0
PAY1089279,ORD1089279,6/23/2025,Credit Card,,4066.23,60.99,0
PAY1089280,ORD1089280,6/2/2025,UPI,Success,3832.55,0,0
PAY1089281,ORD1089281,,,Success,1649.03,0,0
PAY1089282,ORD1089282,5/20/2024,UPI,Success,,0,0
PAY1089283,ORD1089283,10/29/2024,Net Banking,Success,391.88,0,0
PAY1089284,ORD1089284,10/7/2023,UPI,Success,,0,0
PAY1089285,ORD1089285,11/9/2025,UPI,,118878.9,0,0
PAY1089286,ORD1089286,10/3/2023,Debit Card,Success,4392.94,0,
PAY1089287,ORD1089287,7/30/2023,,Success,6686.4,0,
PAY1089288,ORD1089288,10/20/2023,UPI,Success,1657.74,0,0
PAY1089289,ORD1089289,6/18/2025,,Success,20437.2,0,
PAY1089290,ORD1089290,10/5/2025,Credit Card,Success,28839.93,432.6,0
PAY1089291,ORD1089291,1/31/2024,,Success,8055.08,0,0
PAY1089292,,4/1/2024,,Success,25717.7,0,
PAY1089293,ORD1089293,3/30/2023,Net Banking,Success,13216.04,0,0
PAY1089294,ORD1089294,,Credit Card,Success,1665.3,24.98,
PAY1089295,ORD1089295,7/14/2023,Debit Card,,5697.4,0,0
PAY1089296,ORD1089296,5/1/2024,EMI,Success,81274.73,1219.12,0
PAY1089297,ORD1089297,,Credit Card,Success,2419.2,36.29,0
PAY1089298,,1/15/2025,UPI,Success,99463.14,0,0
PAY1089299,ORD1089299,3/26/2025,Credit Card,Success,3552.15,53.28,0
PAY1089300,ORD1089300,12/20/2023,UPI,Refunded,,0,13847.4
PAY1089301,ORD1089301,10/6/2025,UPI,Success,142884,0,0
PAY1089302,ORD1089302,,Cash on Delivery,Success,79024.05,,0
PAY1089303,ORD1089303,3/11/2024,UPI,Success,96075,0,0
PAY1089304,ORD1089304,6/29/2023,Net Banking,Refunded,434.88,0,434.88
PAY1089305,ORD1089305,12/31/2025,,,31811.22,0,0
PAY1089306,ORD1089306,3/20/2025,Debit Card,,15460.83,0,0
PAY1089307,ORD1089307,6/22/2024,,Success,6084.54,91.27,
,ORD1089308,12/23/2024,,Success,4559.94,0,0
PAY1089309,ORD1089309,7/28/2025,,Success,5528.88,0,0
PAY1089310,ORD1089310,11/2/2025,,Refunded,19359.27,0,19359.27
PAY1089311,ORD1089311,,,Success,15705.32,0,0
PAY1089312,ORD1089312,4/21/2023,Debit Card,Refunded,192.85,0,192.85
PAY1089313,ORD1089313,6/11/2023,Cash on Delivery,Success,8455.23,0,0
PAY1089314,ORD1089314,2/26/2025,UPI,,3251.85,0,0
PAY1089315,ORD1089315,5/23/2023,Debit Card,Refunded,,0,2842.88
PAY1089316,ORD1089316,7/19/2023,Net Banking,Success,14374.5,0,0
PAY1089317,ORD1089317,,UPI,Success,,0,0
,ORD1089318,10/15/2024,UPI,Success,27489.11,0,0
PAY1089319,ORD1089319,11/10/2023,UPI,Success,1320.9,0,0
PAY1089320,ORD1089320,,Net Banking,Success,23855.06,0,0
PAY1089321,ORD1089321,3/29/2025,Debit Card,Success,6377.28,0,0
PAY1089322,ORD1089322,2/10/2024,Credit Card,Success,4712.4,70.69,0
PAY1089323,ORD1089323,5/22/2023,Credit Card,Success,,,0
PAY1089324,ORD1089324,12/8/2025,Cash on Delivery,Success,22130.96,0,
PAY1089325,ORD1089325,10/24/2024,,Success,11397.17,56.99,0
PAY1089326,ORD1089326,12/27/2025,,Success,5604.48,,0
PAY1089327,ORD1089327,10/19/2025,Cash on Delivery,Not Charged,0,0,0
PAY1089328,ORD1089328,12/3/2025,,Success,3260.98,0,0
PAY1089329,ORD1089329,11/21/2025,Cash on Delivery,Success,162522.62,,0
PAY1089330,ORD1089330,6/17/2023,Cash on Delivery,,842.62,0,0
PAY1089331,ORD1089331,,,Success,,0,0
PAY1089332,ORD1089332,10/26/2024,Debit Card,Success,9033.99,0,0
PAY1089333,ORD1089333,8/11/2024,EMI,Success,24386.67,365.8,0
PAY1089334,ORD1089334,10/20/2025,,Success,2286.9,34.3,0
PAY1089335,,11/3/2025,,Success,40847.62,612.71,0
PAY1089336,ORD1089336,6/26/2024,EMI,Success,19401.06,291.02,0
PAY1089337,ORD1089337,12/26/2023,Debit Card,Success,66351.81,0,0
PAY1089338,ORD1089338,9/25/2024,Cash on Delivery,Success,134608.42,0,
PAY1089339,ORD1089339,,UPI,Success,,0,0
PAY1089340,ORD1089340,12/28/2025,Net Banking,Success,12213.6,0,0
PAY1089341,ORD1089341,2/11/2024,,Success,43694.38,,0
PAY1089342,ORD1089342,12/23/2025,Cash on Delivery,Success,22018.5,0,0
PAY1089343,ORD1089343,2/3/2025,,Success,13547.42,0,0
PAY1089344,ORD1089344,7/21/2025,UPI,Success,5967.47,,
PAY1089345,ORD1089345,10/29/2025,Cash on Delivery,Success,,0,0
PAY1089346,ORD1089346,11/17/2024,Credit Card,Success,1686.82,25.3,0
PAY1089347,ORD1089347,9/1/2025,Cash on Delivery,Success,37603.6,0,
PAY1089348,ORD1089348,,Cash on Delivery,Success,37087,0,0
,ORD1089349,4/28/2025,Cash on Delivery,Not Charged,,0,0
PAY1089350,ORD1089350,10/24/2024,,Success,15441.3,0,0
PAY1089351,ORD1089351,5/17/2025,UPI,Failed,0,0,0
PAY1089352,ORD1089352,1/1/2025,,Success,8976.82,134.65,0
PAY1089353,ORD1089353,,Debit Card,Success,51219,0,
PAY1089354,ORD1089354,7/8/2025,,Success,9415.24,0,
PAY1089355,ORD1089355,,,Success,5079.38,0,
PAY1089356,ORD1089356,1/5/2025,,,30920.4,0,0
PAY1089357,ORD1089357,11/23/2025,,Success,20482.72,0,0
PAY1089358,ORD1089358,1/5/2025,Net Banking,Success,240706.46,0,0
PAY1089359,ORD1089359,,Wallet,Success,17365.06,86.83,0
PAY1089360,ORD1089360,9/24/2023,Credit Card,Success,,15.66,0
PAY1089361,ORD1089361,1/23/2025,Pay Later,Success,2201.54,0,0
PAY1089362,ORD1089362,12/16/2025,UPI,Success,21525,0,0
PAY1089363,ORD1089363,9/12/2023,UPI,Success,2278.5,0,0
PAY1089364,ORD1089364,8/26/2024,Net Banking,Success,244380.15,0,
PAY1089365,ORD1089365,12/3/2024,Cardless EMI,Success,34025.41,510.38,0
PAY1089366,ORD1089366,12/28/2024,UPI,Success,107541,0,0
PAY1089367,ORD1089367,,UPI,Success,2548.66,0,0
PAY1089368,,1/27/2024,Credit Card,Success,8851.5,132.77,
PAY1089369,ORD1089369,,,Success,55900.22,279.5,0
PAY1089370,ORD1089370,,Cash on Delivery,Not Charged,0,0,0
PAY1089371,ORD1089371,10/27/2025,UPI,Success,9363.38,,
PAY1089372,ORD1089372,,,,,0,0
PAY1089373,ORD1089373,4/16/2023,UPI,Success,1922.55,0,0
PAY1089374,ORD1089374,,Cash on Delivery,Success,3580.5,0,0
PAY1089375,ORD1089375,10/30/2024,Pay Later,Success,10783.5,0,0
PAY1089376,ORD1089376,7/8/2023,Debit Card,,,0,
PAY1089377,ORD1089377,10/26/2025,,Success,15452.48,0,0
PAY1089378,ORD1089378,3/11/2025,Cash on Delivery,Success,8087,0,0
PAY1089379,ORD1089379,6/14/2025,,Refunded,,20.08,1338.75
PAY1089380,ORD1089380,8/6/2025,Credit Card,Success,1821.33,27.32,0
PAY1089381,ORD1089381,3/5/2023,UPI,Success,3677.62,0,
,ORD1089382,1/23/2024,Debit Card,Refunded,9624.83,0,9624.83
,ORD1089383,1/19/2024,EMI,Success,3406.73,51.1,
PAY1089384,ORD1089384,3/20/2024,Cash on Delivery,Success,2541,0,
PAY1089385,,10/5/2025,UPI,Success,14589.75,0,0
PAY1089386,ORD1089386,2/18/2023,Credit Card,Success,22397.24,335.96,0
PAY1089387,ORD1089387,10/14/2023,,,18728.32,0,0
PAY1089388,ORD1089388,11/12/2025,,Success,5224.8,0,0
PAY1089389,ORD1089389,11/30/2025,,Success,71357.84,0,0
PAY1089390,ORD1089390,6/25/2024,,Success,1320.9,0,0
,ORD1089391,9/22/2025,,Success,10248.05,0,0
,ORD1089392,7/11/2025,UPI,Success,25599.79,0,
PAY1089393,ORD1089393,9/20/2024,,Success,18399.31,0,0
PAY1089394,ORD1089394,,Cash on Delivery,Success,10254.3,0,0
PAY1089395,ORD1089395,5/4/2025,Cash on Delivery,Not Charged,0,0,
PAY1089396,ORD1089396,10/6/2025,Gift Card,Success,33934.64,0,0
PAY1089397,ORD1089397,11/18/2024,,Success,11887.26,0,0
PAY1089398,ORD1089398,7/18/2025,UPI,Success,3364.2,0,0
PAY1089399,ORD1089399,8/12/2023,,Success,2708.68,0,
PAY1089400,ORD1089400,9/27/2023,,Success,111417.6,1671.26,
PAY1089401,ORD1089401,,Credit Card,Success,,17.57,
,ORD1089402,,,Success,9723,0,0
PAY1089403,ORD1089403,,,Success,5071.5,76.07,
PAY1089404,ORD1089404,10/10/2024,Credit Card,,5544,83.16,0
PAY1089405,ORD1089405,,UPI,Failed,0,0,
,ORD1089406,1/12/2025,Net Banking,Success,,0,0
PAY1089407,ORD1089407,2/18/2025,Wallet,Refunded,24532.2,122.66,24532.2
PAY1089408,ORD1089408,4/11/2023,UPI,Success,21703.5,0,
PAY1089409,ORD1089409,12/24/2024,Debit Card,Success,2693.25,0,
,ORD1089410,3/8/2024,Cash on Delivery,Not Charged,0,0,0
PAY1089411,ORD1089411,8/9/2023,,Success,15267,,0
PAY1089412,ORD1089412,9/26/2025,UPI,Success,18994.5,0,
PAY1089413,ORD1089413,5/2/2023,Net Banking,Success,,0,0
,ORD1089414,4/3/2025,Debit Card,Success,4810.73,0,0
PAY1089415,ORD1089415,12/20/2025,,Refunded,166024.64,0,166024.64
PAY1089416,ORD1089416,,,Success,10833.9,0,0
PAY1089417,ORD1089417,12/6/2025,,Success,22936.62,0,0
PAY1089418,ORD1089418,10/25/2023,Cash on Delivery,,125011.06,0,125011.06
PAY1089419,ORD1089419,12/31/2025,,,144414.9,0,0
PAY1089420,ORD1089420,,,Success,1003.59,0,0
PAY1089421,ORD1089421,,UPI,Success,24980.44,0,0
PAY1089422,ORD1089422,5/14/2024,,Success,119107.38,0,0
PAY1089423,ORD1089423,9/19/2023,UPI,Success,1417.5,0,0
PAY1089424,ORD1089424,8/20/2024,Cash on Delivery,Success,14207.34,0,0
,ORD1089425,12/30/2025,,Refunded,4023.08,0,4023.08
,ORD1089426,4/19/2024,Credit Card,Success,7930.44,118.96,0
PAY1089427,ORD1089427,,UPI,Success,19376.91,0,0
PAY1089428,ORD1089428,12/2/2024,Credit Card,Success,6608.23,99.12,0
PAY1089429,ORD1089429,11/14/2025,,Failed,0,0,0
PAY1089430,ORD1089430,8/5/2025,Net Banking,Success,2929.5,0,0
PAY1089431,ORD1089431,4/5/2023,UPI,Success,527.47,0,0
PAY1089432,ORD1089432,7/22/2025,Net Banking,Success,5822.78,0,0
PAY1089433,ORD1089433,6/1/2025,,Success,,0,
PAY1089434,ORD1089434,,,Success,1829.1,0,0
PAY1089435,ORD1089435,7/2/2023,,Success,2735.88,0,0
PAY1089436,ORD1089436,11/25/2025,UPI,Success,,0,0
PAY1089437,ORD1089437,,,Success,87907.37,,0
PAY1089438,ORD1089438,9/21/2024,,Success,,0,
PAY1089439,ORD1089439,3/16/2025,Debit Card,Success,575.4,0,0
PAY1089440,ORD1089440,,,,,0,0
PAY1089441,ORD1089441,,Debit Card,Success,,0,0
PAY1089442,ORD1089442,4/9/2023,Pay Later,Refunded,15327.9,0,15327.9
PAY1089443,ORD1089443,7/16/2023,UPI,Success,527.8,0,0
PAY1089444,ORD1089444,,,Success,,92.37,0
PAY1089445,ORD1089445,10/17/2023,,Success,49306.74,0,0
PAY1089446,ORD1089446,12/2/2025,,Success,2289,,0
PAY1089447,ORD1089447,,,Success,14457.87,0,0
PAY1089448,,4/4/2023,,Success,,0,
PAY1089449,ORD1089449,,,Success,273214.2,4098.21,0
PAY1089450,ORD1089450,9/18/2025,Credit Card,Failed,0,0,0
PAY1089451,ORD1089451,8/5/2023,UPI,Success,42706.44,0,0
PAY1089452,ORD1089452,8/29/2025,Cash on Delivery,Refunded,13825.56,0,13825.56
PAY1089453,ORD1089453,12/27/2024,UPI,Success,11109.79,0,0
PAY1089454,ORD1089454,3/14/2025,,Success,8367.03,0,
PAY1089455,ORD1089455,5/13/2025,,Success,1615.95,0,0
PAY1089456,ORD1089456,7/27/2025,Debit Card,Success,5040,0,0
,ORD1089457,,,Refunded,14458.5,0,14458.5
PAY1089458,ORD1089458,,Net Banking,Refunded,120517.95,0,120517.95
PAY1089459,ORD1089459,7/10/2023,,Success,14177.2,0,0
PAY1089460,ORD1089460,,UPI,Success,7361.55,0,0
,,2/1/2025,,Refunded,6496.98,0,6496.98
PAY1089462,ORD1089462,,,Success,3007.2,0,
,ORD1089463,4/27/2024,UPI,Success,16520.65,,0
PAY1089464,ORD1089464,12/31/2025,UPI,,9975.74,0,0
PAY1089465,ORD1089465,,,Success,8833.76,44.17,0
PAY1089466,ORD1089466,12/13/2025,,Success,18524.73,,0
PAY1089467,ORD1089467,7/18/2023,Cash on Delivery,Success,4320.44,0,0
PAY1089468,ORD1089468,8/4/2024,,,16952.99,0,0
PAY1089469,ORD1089469,,EMI,Success,,328.87,0
PAY1089470,ORD1089470,4/13/2025,,Success,,0,0
PAY1089471,ORD1089471,7/12/2023,,Success,,693.99,
PAY1089472,ORD1089472,12/30/2025,Wallet,Pending,,0,0
PAY1089473,ORD1089473,10/5/2024,Debit Card,Success,8570.68,0,0
PAY1089474,ORD1089474,12/23/2023,UPI,Success,7244.84,0,0
PAY1089475,ORD1089475,1/26/2023,UPI,Refunded,359.44,0,
PAY1089476,ORD1089476,4/19/2025,Credit Card,Success,49442.4,741.64,0
PAY1089477,ORD1089477,10/30/2023,UPI,Success,13582.8,0,
,,1/23/2024,,Success,118.38,0,0
PAY1089479,ORD1089479,11/14/2025,UPI,Refunded,5995.92,0,5995.92
PAY1089480,ORD1089480,,,Success,8609.42,129.14,0
PAY1089481,ORD1089481,7/6/2024,,Success,7022.4,0,
PAY1089482,ORD1089482,4/23/2025,UPI,Failed,0,0,0
PAY1089483,ORD1089483,4/11/2023,,Success,13124.79,0,0
PAY1089484,ORD1089484,,Wallet,Success,4964.19,24.82,0
PAY1089485,ORD1089485,5/29/2025,Credit Card,Refunded,412.22,6.18,412.22
,ORD1089486,10/1/2023,,Success,423.85,6.36,0
PAY1089487,ORD1089487,7/27/2024,,Success,134597.92,2018.97,0
PAY1089488,ORD1089488,1/5/2024,,Success,55022.62,,0
PAY1089489,ORD1089489,11/23/2025,Cash on Delivery,Success,1276.8,0,0
PAY1089490,,6/30/2024,Debit Card,Success,6658.05,0,0
PAY1089491,ORD1089491,,Cash on Delivery,Success,2805.5,,0
PAY1089492,ORD1089492,10/29/2024,UPI,Success,55262.34,0,0
PAY1089493,ORD1089493,8/3/2024,,,3213,48.2,0
PAY1089494,,1/14/2024,UPI,Success,2616.81,0,0
PAY1089495,ORD1089495,6/19/2025,,,3379.95,,0
PAY1089496,ORD1089496,12/15/2024,Cash on Delivery,Refunded,5346.08,0,5346.08
PAY1089497,ORD1089497,,Cash on Delivery,Success,11158.88,0,0
PAY1089498,ORD1089498,7/27/2024,,Success,15587.78,0,
,ORD1089499,,,Success,10259.76,153.9,0
PAY1089500,ORD1089500,7/14/2023,Wallet,Success,67888.28,339.44,0
PAY1089501,ORD1089501,5/28/2025,Credit Card,,,71.13,0
,ORD1089502,12/9/2025,Net Banking,Success,14036.4,0,
PAY1089503,ORD1089503,8/6/2024,UPI,Success,,0,
PAY1089504,ORD1089504,12/21/2023,,Success,11583.6,0,0
PAY1089505,ORD1089505,10/25/2023,,Success,3985.9,0,0
PAY1089506,ORD1089506,8/8/2023,Cash on Delivery,,,0,
PAY1089507,ORD1089507,11/3/2023,Wallet,Success,3370.5,16.85,0
PAY1089508,ORD1089508,12/19/2023,,Success,1795.5,26.93,0
,ORD1089509,3/6/2024,,Success,4914,24.57,0
PAY1089510,ORD1089510,11/23/2024,Credit Card,Success,,203.7,0
PAY1089511,ORD1089511,,,Success,32033.3,0,0
PAY1089512,ORD1089512,12/21/2025,Net Banking,Refunded,46022.13,,46022.13
PAY1089513,ORD1089513,10/7/2023,Debit Card,Success,2222.64,0,
PAY1089514,ORD1089514,,UPI,Success,4599.42,0,0
PAY1089515,ORD1089515,,Cash on Delivery,Not Charged,0,,0
PAY1089516,ORD1089516,3/7/2024,Wallet,Success,15317.4,76.59,
PAY1089517,ORD1089517,7/27/2024,,Success,311971.06,0,0
PAY1089518,ORD1089518,2/13/2025,,Success,5980.8,0,
PAY1089519,ORD1089519,12/22/2024,,Success,268,,0
PAY1089520,,10/10/2024,Debit Card,Success,84686.18,0,0
PAY1089521,ORD1089521,,Debit Card,Success,32009.78,0,0
PAY1089522,ORD1089522,7/14/2023,EMI,,3391.92,50.88,0
PAY1089523,ORD1089523,5/12/2024,,,2452.8,0,
PAY1089524,ORD1089524,7/19/2023,Debit Card,Success,45165.12,0,0
PAY1089525,ORD1089525,7/8/2025,,Success,9140.88,0,0
PAY1089526,ORD1089526,9/8/2023,UPI,Success,27012.3,0,0
PAY1089527,ORD1089527,10/24/2025,,Refunded,12991.86,0,
PAY1089528,ORD1089528,9/18/2025,Net Banking,Success,4588.5,0,0
PAY1089529,ORD1089529,12/21/2025,UPI,,35498.61,0,
PAY1089530,ORD1089530,10/22/2023,UPI,Success,656.88,0,0
PAY1089531,ORD1089531,,,Success,27205.5,408.08,0
,ORD1089532,11/20/2023,,,,0,
,ORD1089533,11/12/2023,Credit Card,,46294.29,694.41,
PAY1089534,ORD1089534,12/24/2024,,Success,,,0
PAY1089535,ORD1089535,8/6/2023,Credit Card,Success,9420.39,141.31,0
PAY1089536,ORD1089536,,Net Banking,Refunded,28207.94,0,28207.94
,ORD1089537,6/24/2023,,Failed,0,0,0
PAY1089538,ORD1089538,,Credit Card,Success,11225.44,168.38,0
PAY1089539,ORD1089539,12/13/2025,EMI,Refunded,6697.95,100.47,6697.95
,ORD1089540,9/7/2024,UPI,Refunded,2258.02,0,2258.02
PAY1089541,ORD1089541,,Credit Card,Success,195660.89,2934.91,0
PAY1089542,ORD1089542,10/23/2025,UPI,,1162.35,0,
PAY1089543,ORD1089543,,,Success,3265.92,0,0
PAY1089544,ORD1089544,9/1/2023,,,14594.42,218.92,0
PAY1089545,ORD1089545,8/3/2023,,Success,261390.94,0,0
PAY1089546,ORD1089546,,Cash on Delivery,,,0,0
,ORD1089547,12/20/2025,Cash on Delivery,Success,41920.2,0,0
PAY1089548,ORD1089548,6/30/2023,,Success,29748.6,0,0
,ORD1089549,10/22/2025,UPI,Success,7522.2,0,
PAY1089550,ORD1089550,5/3/2025,UPI,Failed,0,0,0
PAY1089551,ORD1089551,1/5/2025,,Success,4179,0,0
PAY1089552,ORD1089552,11/10/2025,,,1797.18,,1797.18
PAY1089553,ORD1089553,2/10/2024,Net Banking,Refunded,,0,16427.25
PAY1089554,ORD1089554,5/23/2024,,Refunded,18147.15,90.74,
PAY1089555,ORD1089555,11/28/2024,UPI,Success,3836.7,0,0
PAY1089556,ORD1089556,3/25/2025,Credit Card,Refunded,10870.65,,10870.65
PAY1089557,ORD1089557,5/14/2025,Cash on Delivery,Success,,0,0
PAY1089558,ORD1089558,,UPI,Success,5321.51,0,0
PAY1089559,ORD1089559,5/26/2023,Gift Card,Success,2849.38,0,0
PAY1089560,ORD1089560,10/6/2024,,Success,45270.02,679.05,0
PAY1089561,ORD1089561,,,,9259.74,,
PAY1089562,ORD1089562,6/21/2024,UPI,,9930.38,0,0
PAY1089563,ORD1089563,4/14/2023,,,4609.08,0,0
PAY1089564,ORD1089564,12/21/2025,,Success,12062.61,0,0
PAY1089565,ORD1089565,,,Success,994.3,,0
PAY1089566,ORD1089566,11/4/2024,,Success,16670.43,0,0
PAY1089567,ORD1089567,,,Success,5381.3,,0
PAY1089568,ORD1089568,11/26/2023,,Success,,0,
PAY1089569,ORD1089569,,,Success,5426.4,81.4,0
PAY1089570,ORD1089570,5/28/2023,,Success,672,10.08,0
